ip,hits
139.99.35.43,7
60.198.67.108,4
37.152.87.208,3
147.185.133.217,2
100.29.192.127,2
164.163.188.68,7
117.251.163.30,5
203.210.193.140,3
8.221.141.33,19
88.241.125.75,2
175.100.59.66,53
48.216.243.151,6
203.96.225.237,3
192.210.193.253,5
109.108.97.31,6
118.26.39.178,2
185.226.197.12,9
185.226.197.14,10
185.226.197.15,8
105.234.172.239,4
147.185.133.94,11
156.238.249.242,11
27.147.193.98,4
111.229.153.184,8
156.238.249.167,12
159.226.94.140,12
213.77.99.140,3
196.251.69.107,645
20.80.88.160,6
47.243.79.106,11
41.33.216.243,4
88.87.95.238,2
110.235.255.191,4
20.169.105.134,11
110.235.247.149,4
152.32.250.36,22
128.127.202.77,2
180.184.49.163,7
162.216.150.122,18
169.255.73.226,8
20.65.184.116,2
61.238.192.209,12
64.62.197.166,5
38.150.0.14,11
117.50.137.84,7
185.221.253.52,3
176.36.232.181,6
190.202.184.54,4
175.202.224.45,23
190.73.148.141,4
45.156.129.108,4
45.236.12.146,10
45.156.129.107,2
183.105.153.82,6
20.163.37.98,10
162.216.149.46,10
102.0.13.136,3
103.163.119.112,2
207.38.181.127,10
34.40.150.145,2
45.235.167.225,3
103.187.245.40,20
64.62.197.148,2
117.221.232.238,3
20.55.35.217,4
114.39.75.85,3
45.157.232.152,2
63.155.109.20,30
198.235.24.227,6
35.203.210.253,16
85.163.145.100,3
186.91.21.98,4
180.211.169.98,3
103.176.77.69,3
78.164.241.233,2
162.216.150.182,2
41.211.106.19,3
102.164.248.179,3
76.31.23.148,30
59.92.244.87,6
64.62.197.190,2
147.185.133.192,15
152.32.198.210,4
122.100.201.80,7
113.160.113.241,3
183.178.117.99,2
20.98.140.180,7
134.199.230.0,2
45.184.240.137,3
20.64.104.195,4
38.47.33.148,3
152.32.206.64,4
49.51.50.147,5
14.103.239.174,1868
176.215.247.17,8
45.65.213.206,3
20.127.187.30,8
103.10.29.242,4
117.196.81.38,3
198.235.24.54,5
89.187.180.4,2
64.62.197.94,2
185.61.244.217,6
138.199.42.132,18
173.239.240.95,7
194.33.45.75,6
20.55.3.64,8
112.26.101.77,3
203.223.44.74,7
105.23.242.42,3
147.185.133.109,10
159.203.187.113,4
185.180.141.34,14
79.133.105.39,5
176.106.27.208,7
5.200.84.173,3
185.180.141.33,6
159.65.168.103,2
20.168.123.224,2
64.62.156.164,2
172.59.193.176,22
93.87.39.249,3
35.203.210.49,14
172.202.118.82,6
,0
125.24.57.123,2
103.21.77.35,25
45.13.225.170,2
147.185.133.16,6
135.119.112.96,2
159.89.185.158,2
45.156.129.98,2
45.156.128.78,7
45.156.128.76,9
45.156.128.79,6
45.156.128.77,6
95.181.224.19,6
102.222.133.194,4
190.14.32.167,4
147.185.133.227,11
123.160.172.227,3
1.24.16.93,2
116.172.248.117,2
111.113.89.95,4
36.32.3.81,6
59.173.132.191,3
125.82.242.159,2
203.188.243.98,3
165.154.11.247,4
209.38.136.254,2
159.65.159.142,45
103.149.194.196,3
98.14.66.53,134
177.101.246.150,3
157.245.111.111,2
40.124.172.146,4
138.36.134.155,3
45.227.254.130,166
59.178.223.151,2
61.0.24.182,6
113.161.32.131,3
157.230.187.191,17
20.65.195.124,4
57.128.11.39,2
187.102.164.89,8
147.185.133.98,24
35.203.210.209,14
165.154.11.206,5
162.216.150.152,22
159.223.151.238,2
103.111.32.247,14
46.141.121.245,3
121.182.20.228,6
103.157.129.235,4
46.42.224.155,2
149.36.48.163,8
103.111.20.2,4
143.244.183.240,2
159.89.236.101,133
162.216.149.78,11
185.128.154.211,4
125.136.11.13,222
64.62.156.61,4
64.23.140.215,2
75.102.178.99,6
152.32.128.85,5
162.216.150.80,18
110.235.246.19,3
202.166.211.23,4
162.216.150.201,30
116.206.58.138,3
118.194.236.118,2
94.60.117.8,7
20.40.250.30,32
102.130.69.186,3
45.148.10.211,10
2.182.204.126,8
109.160.19.167,2
205.169.39.162,10
20.64.105.252,11
147.185.132.253,8
92.114.176.107,4
84.247.149.140,19
197.157.195.22,4
221.207.34.54,3
123.145.2.130,2
175.30.48.227,3
220.167.232.35,3
119.163.41.230,4
122.201.25.241,3
64.62.156.56,10
125.228.13.46,6
64.62.156.63,4
172.114.132.76,15
197.156.134.38,3
103.203.57.11,6
103.203.57.21,2
,0
14.155.62.143,26
222.174.142.66,3
205.210.31.254,13
103.111.32.140,5
47.250.80.183,9
47.91.31.128,10
196.22.230.223,3
66.228.53.174,15
43.100.47.56,3
135.237.126.250,6
218.152.87.128,4
13.86.115.177,6
8.211.39.215,10
139.135.78.230,4
83.103.186.30,2
182.60.224.132,13
20.118.240.71,6
203.177.104.90,6
61.0.10.1,6
20.169.104.195,4
162.216.150.126,15
45.233.221.40,4
181.225.156.58,3
162.216.149.237,16
122.166.246.252,6
162.216.149.226,7
47.250.82.45,12
165.154.118.9,5
183.106.203.65,6
172.56.182.197,93
162.216.150.121,10
20.64.105.206,8
103.171.172.45,6
118.182.33.187,6
61.166.210.178,3
123.160.233.251,6
168.197.253.175,3
1.85.217.35,3
140.206.195.90,4
172.58.135.54,106
139.177.207.36,2
60.16.208.62,4
47.250.141.173,32
35.203.210.15,17
45.156.129.78,5
45.156.129.77,13
45.156.129.75,6
4.37.43.194,4
118.193.59.15,19
188.232.21.80,6
117.235.153.107,4
102.217.231.205,2
182.93.77.35,4
162.216.150.57,11
121.41.22.36,6
37.59.181.216,2
20.169.107.122,8
172.59.192.61,4
179.189.236.190,4
171.6.17.98,4
162.216.149.49,27
35.203.210.68,6
213.89.77.31,3
112.93.90.154,2
20.65.193.105,13
61.247.184.242,4
20.163.15.131,13
14.226.47.87,3
147.185.132.80,11
118.26.104.19,2
222.252.12.222,4
121.57.192.44,3
185.247.137.18,5
185.247.137.162,6
185.247.137.173,5
185.247.137.228,5
87.236.176.81,6
157.245.245.246,5
87.236.176.219,5
87.236.176.5,5
188.240.81.67,20
124.41.240.128,3
178.254.209.107,3
20.221.72.24,6
20.65.194.90,6
162.216.149.227,18
5.58.81.20,4
35.203.211.73,19
102.69.145.149,3
35.203.211.200,6
162.216.150.33,28
20.127.201.239,4
212.90.20.223,4
188.165.228.77,4
124.153.23.150,3
47.254.45.253,20
177.85.249.173,4
124.253.183.149,2
177.104.207.25,6
162.216.149.81,6
192.42.116.214,4
,0
183.81.154.113,3
45.156.87.180,2
103.183.70.182,3
125.88.205.54,2
198.211.105.204,22
44.248.245.182,18
195.230.103.242,4
202.62.39.80,3
117.204.226.7,4
196.41.42.182,3
20.163.34.74,5
35.247.214.6,2
66.181.166.63,3
1.170.199.72,2
47.251.73.174,25
196.251.91.88,5
47.251.93.165,13
40.124.175.30,8
186.224.181.231,3
76.11.71.36,4
128.116.137.245,3
66.249.64.104,5
220.167.233.100,2
36.32.3.247,3
124.31.106.96,3
118.212.121.19,2
111.113.88.183,3
124.133.211.242,2
66.249.64.102,5
85.121.204.46,3
173.239.254.185,26
195.184.76.211,8
91.92.212.37,3
117.195.13.106,2
162.216.149.201,22
44.220.185.211,5
64.139.79.35,3
35.203.211.109,18
5.161.51.206,5
186.47.213.106,3
44.220.188.64,18
20.65.193.195,8
139.59.184.41,37
219.147.74.48,395
187.49.156.140,3
45.90.116.250,2
51.15.98.45,4
51.15.56.200,4
20.65.192.214,5
61.169.146.123,18
172.202.104.166,4
35.203.211.196,16
31.59.58.38,2
167.71.199.26,53
177.131.113.131,3
103.144.2.227,42
96.55.132.208,64
128.203.201.254,9
45.82.76.82,2
148.255.189.162,4
111.118.134.237,3
37.221.65.150,2
212.237.127.43,3
91.196.152.226,4
91.196.152.159,7
182.20.23.1,2
162.216.150.247,9
58.222.160.218,3
149.22.88.167,6
162.216.149.223,6
,0
118.194.238.196,2
111.125.143.77,3
20.65.194.58,6
202.81.111.5,2
35.144.108.136,146
116.212.132.148,4
92.51.72.2,3
99.135.183.251,23
103.174.99.121,4
152.32.252.233,2
52.139.169.119,8
65.49.1.228,8
20.168.0.133,4
68.183.193.242,14
103.245.205.209,3
172.56.166.89,38
143.244.35.144,2
135.119.16.173,4
38.250.145.254,3
47.237.115.221,10
177.129.210.6,3
45.156.129.93,10
45.156.129.92,8
162.216.149.191,25
106.75.88.44,387
45.156.129.90,11
117.192.249.32,5
41.86.155.190,3
20.115.90.24,8
34.136.129.174,2
52.139.169.71,2
113.188.62.55,3
2.189.105.81,3
160.187.246.170,6
139.5.47.50,3
147.185.133.255,12
202.81.111.78,4
147.185.132.161,12
31.13.189.178,20
202.81.109.5,8
44.220.188.18,16
165.154.118.26,6
118.193.36.56,7
124.253.66.85,6
45.156.129.118,2
74.82.47.15,2
114.7.165.170,4
65.49.1.124,6
87.121.84.212,248
45.82.76.84,2
184.105.247.207,6
143.105.153.67,3
34.69.85.106,2
83.222.190.246,182
103.245.108.36,3
95.38.196.253,4
64.62.156.227,4
100.29.192.32,6
35.203.211.130,9
35.203.211.160,8
103.75.32.75,5
20.163.30.209,14
190.152.71.162,4
117.216.101.241,4
137.184.29.45,101
45.181.230.245,4
45.79.163.128,2
138.91.105.36,4
199.45.154.157,5
5.202.60.42,3
147.185.132.68,13
103.11.218.237,3
45.82.76.80,6
65.49.20.118,2
147.185.132.77,17
124.218.133.14,2
172.245.11.43,9
152.42.169.137,2
99.252.9.152,12
197.250.15.208,4
181.57.167.74,4
8.219.189.216,5
116.90.230.190,4
111.7.96.178,6
65.49.1.112,2
154.125.211.180,11
162.246.116.48,3
81.12.124.110,3
79.21.126.245,2
194.26.29.44,4
216.218.206.102,2
69.46.24.18,2
138.199.57.47,6
113.160.117.30,4
194.48.217.124,2
14.162.145.98,3
152.58.7.50,4
147.185.133.188,33
196.216.50.110,4
131.159.24.205,2
103.216.51.37,3
20.168.122.16,4
182.93.83.47,3
99.6.74.58,12
18.29.206.39,2
202.62.55.64,3
117.197.128.43,5
84.21.175.246,3
144.172.73.89,2
202.62.39.132,3
165.154.235.110,10
47.251.90.228,18
35.203.210.109,12
20.150.195.172,8
89.248.165.154,4056
45.156.130.21,7
65.49.20.115,4
139.195.14.6,3
194.187.176.186,2
20.65.192.207,8
59.52.100.216,3
59.52.176.16,2
194.187.176.25,5
61.166.210.156,3
183.160.195.250,2
118.212.122.126,4
124.31.104.245,2
103.36.51.168,3
46.19.86.223,38
198.211.101.60,54
1.182.193.221,3
71.205.75.222,71
136.158.24.160,2
45.88.9.246,4
59.92.70.187,3
162.216.150.117,29
69.132.62.147,26
178.242.215.39,78
61.215.151.173,19
134.122.114.88,5
186.179.105.1,3
79.127.139.44,2
172.56.220.232,143
123.144.23.28,2
112.94.253.44,3
85.11.165.179,3
20.169.104.211,6
113.128.67.68,2
190.207.47.43,4
116.212.132.13,4
125.137.136.111,6
100.29.192.118,2
20.169.105.32,2
185.213.80.103,6
170.84.93.6,3
130.131.161.17,8
184.105.247.239,8
20.186.232.151,2
2.185.18.42,6
184.105.247.203,2
168.227.229.84,3
181.231.3.123,6
202.166.217.188,2
92.119.18.146,8
20.65.202.2,5
20.163.15.206,4
36.95.24.203,3
41.160.147.193,4
152.32.129.154,4
173.230.129.229,2
85.114.47.58,4
91.120.131.39,6
78.187.143.216,3
172.58.53.156,4
110.10.147.244,2
34.89.63.176,2
64.62.197.7,2
120.56.108.77,4
27.71.231.6,6
,0
212.233.207.224,2
177.67.8.101,3
45.82.76.74,4
78.38.71.108,3
162.216.150.186,20
47.74.32.7,9
186.225.53.61,3
13.66.6.253,4
195.184.76.107,4
24.90.5.76,4
202.62.55.168,3
176.65.149.191,10
173.62.167.213,4
152.32.141.217,5
135.119.97.71,2
89.116.218.12,41
45.82.76.83,2
45.226.63.221,2
65.49.1.150,4
207.104.41.115,16
103.253.186.202,8
35.203.210.29,11
156.146.46.209,34
103.235.198.70,3
35.203.210.110,23
18.97.5.116,29
88.80.26.3,13
193.35.94.223,3
64.62.197.44,2
79.130.174.141,6
64.62.197.207,8
171.252.110.42,3
198.199.71.172,2
163.53.81.190,4
187.19.217.117,3
121.101.132.113,3
59.126.109.54,6
110.74.197.164,3
85.95.150.181,2
211.253.193.215,7
89.248.163.63,3797
105.27.181.66,3
124.90.226.38,2
117.29.44.44,2
171.37.191.241,3
20.118.32.47,9
122.96.28.3,3
,0
88.218.193.148,2
103.175.77.71,3
36.91.38.235,4
196.251.115.34,50
147.185.133.216,9
185.212.137.112,3
20.65.193.158,2
102.216.69.50,3
103.66.215.164,10
216.24.210.25,40
123.56.220.219,6
114.4.247.150,3
34.40.181.250,2
20.14.73.168,4
160.19.133.111,3
115.190.75.127,28
119.76.189.98,3
35.203.211.83,10
172.245.106.245,6
103.19.58.149,3
147.185.133.176,11
48.214.144.79,8
95.237.22.226,7
190.152.218.238,4
88.218.193.159,2
196.202.13.4,3
106.75.126.78,2
49.37.113.240,6
162.216.150.157,6
179.108.72.156,3
31.57.61.127,2887
97.96.0.164,92
186.250.42.4,3
,0
152.32.159.177,2
193.163.116.88,4
149.22.88.21,10
47.251.63.50,10
211.250.33.144,6
103.172.34.161,4
81.12.124.51,3
176.235.99.57,3
190.72.72.155,11
176.215.1.191,6
20.64.105.245,8
60.166.158.148,3
162.216.150.35,31
102.222.145.37,3
143.244.44.162,10
176.126.103.108,27
41.175.162.22,4
185.36.205.240,2
200.189.192.3,388
113.160.115.214,3
201.216.69.42,3
151.238.12.205,4
20.163.33.23,8
50.116.59.19,2
91.150.81.9,4
117.201.121.52,2
44.220.188.165,19
41.191.220.95,7
147.182.160.72,2
167.172.138.147,2
107.116.180.64,6
156.96.62.151,3
100.29.192.73,2
118.193.64.15,8
113.53.187.239,6
45.139.50.7,2
20.64.104.154,4
64.62.197.151,2
23.125.27.188,8
103.141.165.155,3
135.222.40.33,8
47.79.22.1,4
41.243.21.122,3
35.203.210.150,21
106.53.108.213,10
162.216.150.107,20
37.130.31.136,4
3.80.219.181,9
20.171.29.233,4
113.161.201.81,4
117.199.237.129,4
8.221.140.221,10
109.205.213.30,2
138.185.124.44,5
198.235.24.133,7
1.53.139.54,6
14.175.143.213,3
195.184.76.120,3
103.27.140.54,3
162.19.94.56,2
45.130.83.212,10
173.239.211.79,12
20.12.240.164,6
175.100.21.165,4
119.237.142.111,2
194.113.236.217,399
20.55.3.202,11
35.203.210.194,13
43.156.204.134,10
147.185.133.185,30
103.141.67.66,3
35.203.210.128,13
65.49.20.71,2
204.111.126.17,9
198.55.98.22,2
14.103.243.194,6
110.235.246.196,3
161.142.74.155,18
157.245.155.184,4
189.91.65.236,3
23.115.32.163,60
200.219.15.50,3
35.203.210.181,8
96.18.141.230,6
152.170.158.40,3
162.216.150.86,31
37.221.94.158,4
189.127.36.39,3
137.184.83.37,5
221.207.35.125,3
124.89.89.151,3
59.52.100.185,2
118.212.120.79,3
65.49.1.92,4
38.52.159.5,3
58.212.237.66,5
223.199.186.252,3
109.94.226.94,3
206.189.53.152,2
118.194.236.134,4
103.8.117.88,6
82.135.209.206,3
216.218.206.103,4
172.206.242.40,19
116.98.68.53,3
45.134.108.250,2
66.212.188.105,27
103.103.8.206,4
45.79.73.150,2
104.196.130.241,2
36.93.12.235,4
196.251.66.177,10
211.143.12.231,3
20.98.153.37,2
120.26.170.216,5
64.62.197.171,4
23.145.232.48,6
85.11.115.234,3
173.255.223.62,6
118.194.250.95,9
113.160.115.119,3
,0
91.230.73.108,2
103.216.141.26,4
8.219.218.199,144
217.165.76.54,4
35.203.210.83,11
149.34.244.156,6
121.57.192.27,3
102.164.23.194,3
37.129.22.141,2
119.67.103.46,6
117.233.152.74,2
171.8.138.169,2
60.13.138.30,4
20.29.22.204,4
137.59.48.186,4
44.220.185.217,8
89.201.153.14,3
135.233.112.103,2
35.203.211.107,20
111.90.187.62,4
117.254.101.248,2
142.196.230.155,13
182.119.224.120,5
42.92.121.243,2
116.172.248.95,2
111.162.151.62,2
175.30.48.249,3
222.94.32.117,2
150.255.25.139,4
188.213.7.96,4
196.61.46.2,3
122.152.55.98,4
74.103.185.221,2
212.56.53.152,2
102.0.1.192,3
123.249.89.196,7
189.89.74.209,2
59.183.46.183,4
120.26.50.109,2
138.219.108.149,4
183.50.32.126,2
61.74.135.124,2
14.170.169.215,4
216.218.206.112,2
92.113.148.187,367
43.225.170.37,4
51.89.239.1,4
67.55.176.8,2
162.216.149.65,8
110.159.179.206,3
164.132.128.148,4
45.79.195.181,8
35.203.210.56,15
177.85.112.248,3
47.242.179.45,2
138.122.165.87,4
116.62.32.245,2
162.216.149.175,18
189.126.73.79,3
59.96.45.79,8
89.243.126.3,6
2.189.105.67,3
102.223.223.81,4
75.31.184.159,147
198.145.226.105,62
138.199.42.142,2
176.65.151.51,6703
85.239.37.65,2
156.38.74.249,3
162.216.149.121,13
104.232.37.125,22
136.144.42.34,17
123.231.157.146,3
93.181.48.59,2
185.115.78.126,2
212.244.120.133,4
84.239.17.157,26
110.44.117.79,4
103.162.51.5,3
43.133.66.51,5
177.85.120.107,2
47.251.9.231,9
45.143.82.203,8
172.202.113.251,4
185.65.134.153,4
47.250.135.152,11
,0
65.49.1.239,4
136.232.49.94,3
175.30.48.94,3
162.216.149.225,17
20.80.88.197,18
217.210.190.115,6
38.110.1.174,99
168.253.0.226,3
36.71.204.35,8
180.180.159.109,7
223.167.168.96,2
123.144.26.238,2
36.106.167.140,2
220.197.51.177,2
223.199.179.49,3
221.207.35.24,2
206.217.139.200,6
114.9.18.154,4
152.32.206.51,12
162.216.150.78,8
20.168.121.152,9
20.64.105.74,9
103.112.159.251,4
20.168.7.21,7
221.13.92.177,6
43.248.108.220,3
43.248.108.245,2
123.245.85.60,4
124.31.107.28,3
103.154.9.62,3
202.102.220.3,3
111.113.88.228,2
98.97.149.212,4
177.92.121.138,3
2.71.82.148,4
20.171.29.230,6
113.160.208.253,3
64.62.197.142,4
76.35.121.16,2
207.166.176.16,2
103.187.150.196,4
142.93.203.115,45
154.72.167.80,8
185.200.116.76,2
103.138.158.18,4
118.193.36.185,2
47.251.90.27,11
205.210.31.8,4
43.246.140.58,3
35.203.211.106,33
159.65.146.196,31
141.98.80.148,191
52.165.89.126,4
117.2.22.68,4
59.97.229.62,4
160.226.235.231,4
47.91.31.116,10
,0
23.234.110.234,2
162.216.150.105,5
20.65.193.183,7
146.70.63.82,2
103.14.129.71,3
203.176.129.112,4
59.89.83.107,2
140.246.228.50,288
124.41.211.120,3
69.40.68.130,100
88.218.193.157,2
20.65.195.33,5
190.61.106.97,3
130.195.219.194,39
45.226.126.228,6
20.64.105.53,8
103.69.29.8,4
14.103.112.1,7
181.196.240.42,3
186.209.250.125,2
46.252.37.226,4
172.56.50.136,16
194.1.188.40,3
94.156.149.237,12
64.62.197.97,8
14.161.12.205,3
97.151.207.41,14
183.160.194.146,2
89.116.158.156,6
91.93.34.137,4
47.251.92.52,18
197.155.73.134,3
112.16.198.231,5
186.91.217.202,4
165.154.138.57,20
64.62.156.188,4
103.169.21.218,4
103.159.155.70,4
8.222.189.128,18
,0
185.180.141.59,15
184.105.247.230,2
198.235.24.141,7
65.20.191.244,3
203.76.116.18,3
85.159.208.141,9
85.159.208.181,20
188.68.37.125,8
202.62.54.5,3
202.184.55.54,49
23.179.248.21,2
64.32.17.130,6
137.184.105.192,55
117.217.166.43,4
118.193.40.191,10
157.51.141.192,2
102.0.5.180,3
190.73.148.66,4
8.211.52.116,21
34.116.85.82,2
45.132.157.4,27
191.37.19.207,4
177.46.127.98,368
123.19.240.133,6
160.187.240.213,355
20.80.88.7,4
212.28.182.114,18
59.29.160.181,8
187.95.13.106,3
220.119.227.62,2
5.255.121.213,1
185.242.226.70,2
104.245.146.82,6
102.164.30.83,3
84.17.41.84,2
182.92.159.42,2
190.53.33.204,3
152.32.135.139,345
165.154.182.53,4
89.116.218.28,4
64.62.156.155,2
35.203.211.33,5
35.203.211.95,6
117.244.130.67,4
162.216.150.140,14
91.196.152.149,6
91.196.152.72,2
206.168.34.205,4
41.193.127.38,3
198.235.24.29,15
41.72.210.190,3
135.237.126.228,4
35.203.210.8,24
76.100.229.5,16
177.190.69.186,3
35.193.232.132,348
208.96.138.22,3
152.32.157.173,2
103.224.125.145,12
193.227.54.104,31
119.15.82.98,3
47.237.114.187,18
147.185.132.62,12
41.190.129.122,4
177.101.33.13,26
8.211.44.141,9
111.90.188.20,5
195.184.76.65,5
102.164.23.241,3
169.229.226.23,214
115.178.97.140,3
206.217.134.124,6
190.199.87.2,4
45.138.16.235,14
37.58.22.182,353
112.224.167.210,5
69.49.247.178,350
154.74.147.70,3
102.164.30.104,4
78.128.112.86,86
147.50.103.212,399
59.89.63.242,5
217.215.10.4,9
8.211.46.204,9
180.115.76.194,6
37.130.59.87,3
144.217.105.196,40
117.211.10.252,3
125.228.37.122,6
100.29.192.109,2
91.196.152.224,5
13.89.125.252,2
8.211.47.185,22
135.237.126.122,2
117.189.17.0,5
147.45.51.231,10
35.203.211.8,8
45.79.211.222,2
104.196.252.23,396
65.20.150.209,2
165.22.36.1,2
117.220.217.58,4
104.152.52.204,2
205.169.39.4,5
205.169.39.15,5
64.62.156.112,4
5.148.77.10,3
205.169.39.44,35
36.95.17.173,4
35.203.210.19,12
108.5.96.51,28
102.219.153.194,2
216.130.230.113,3
94.156.149.139,14
35.203.210.94,19
109.108.115.155,3
45.141.153.170,28
162.216.149.106,21
59.103.33.35,2
103.120.135.60,3
183.160.195.107,2
183.93.85.251,2
1.85.218.67,2
183.160.194.2,5
124.31.104.123,5
103.187.113.17,3
117.241.90.231,6
35.203.211.202,8
45.250.170.141,3
121.254.120.202,7
217.150.217.57,4
159.65.191.186,2
197.245.160.28,3
,0
177.184.176.155,3
20.168.125.66,2
201.242.141.82,4
116.212.137.136,3
147.185.132.254,14
35.203.211.108,12
78.100.105.250,3
43.100.73.73,2
20.106.49.2,4
195.184.76.158,4
138.122.164.116,4
208.115.237.6,2
45.33.84.124,2
35.203.210.217,19
212.5.33.124,7
45.184.16.73,5
14.224.165.160,4
23.184.56.34,6
118.194.251.144,4
103.137.24.55,8
138.219.108.111,4
103.137.24.154,6
20.171.8.150,8
91.196.152.27,8
188.148.138.140,43
47.86.5.29,88
202.129.205.102,2
45.118.156.74,4
162.216.150.56,12
185.200.118.69,2
147.185.133.246,20
91.230.168.192,2
165.227.206.214,2
103.120.135.184,3
107.182.231.201,16
47.94.76.125,11
45.156.87.148,5
20.163.60.204,2
121.56.214.224,3
95.107.170.107,5
182.56.211.183,2
147.185.132.74,6
114.30.79.59,4
203.176.133.166,4
80.91.116.208,3
147.185.133.48,20
20.171.25.224,2
66.63.187.21,4
23.94.155.105,6
20.150.192.39,7
106.96.18.72,15937
103.137.24.90,4
157.245.124.94,43
13.235.89.144,2
64.62.197.75,6
103.171.241.14,7
93.126.5.27,3
43.254.167.220,4
,0
40.124.116.246,2
103.194.88.73,4
193.32.127.217,11
20.168.124.121,4
111.238.174.6,346
162.216.150.5,4
124.248.166.24,3
202.178.115.85,3
20.55.84.97,4
45.125.44.182,2
213.153.221.5,4
147.185.133.77,32
